CODLOCAL | DESCRLOCAL         | LOCAL_PATH                                       | LOCAL_PATH_CODES     | LOCAL_DEPTH | CODPROD | DESCRPROD                                | UNIDADE | MARCA      | NCM      | TOTAL_ESTOQUE     
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6385    | INTERCOOLER                              | MM      | GENERICO   | 84314923 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 14537   | INTERRUP. COMANDO VIDRO 100262421        | MM      | FIAT       | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12090   | INTERRUPTOR AR FREIO 3RHO 5594           | MM      | 3RHO       | 90262090 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10751   | INTERRUPTOR BASCULANTE MBB A0125450607   | MM      | MERCEDES B | 85365090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9931    | INTERRUPTOR C/ TECLA BASCULANTE MERCEDES | MM      | MERCEDES B | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9442    | INTERRUPTOR DA LUZ DA RÉ 7560 EC7560     | MM      | GENERICO   | 85365090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6058    | INTERRUPTOR DE FREIO MOTOR IM11611       | MM      | MARILIA    | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8370    | INTERRUPTOR DE LUZ DE RE 7535A           | MM      | MARFLEX    | 90262090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8094    | INTERRUPTOR DE LUZ DE RE 7556            | MM      | MARFLEX    | 90262090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15034   | INTERRUPTOR DE LUZ FREIO 3RHO - 400      | MM      | 3RHO       | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3473    | INTERRUPTOR DE PRESSAO OLEO 3-RHO7742    | MM      | 3RHO       | 85365090 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11823   | INTERRUPTOR DE PRESSAO OLEO VDO D34137   | MM      | VDO        | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6056    | INTERRUPTOR DE TECLA MB KOSTAL 3931019   | MM      | KOSTAL     | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4632    | INTERRUPTOR DE TRANSFERENCIA 3RHO 6624   | MM      | 3RHO       | 90262090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11875   | INTERRUPTOR DIRECAO EMPILHADEIRA JK804A  | MM      | GENERICO   | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13657   | INTERRUPTOR FREIO MAO 3RHO 1106          | MM      | 3RHO       | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7118    | INTERRUPTOR FREIO MARFLEX 7335           | MM      | MARFLEX    | 85365090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7119    | INTERRUPTOR FREIO MARFLEX 7336           | MM      | MARFLEX    | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8656    | INTERRUPTOR LANTERNA FREIO VW 1C0945511A | MM      | GENERICO   | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6044    | INTERRUPTOR LIMPADOR PARABRISA IM11176   | MM      | MARILIA    | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 14011   | INTERRUPTOR LUZ DE FREIO 3-RHO 340       | MM      | 3RHO       | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3468    | INTERRUPTOR LUZ DE FREIO 3-RHO 380       | MM      | 3RHO       | 85365090 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3471    | INTERRUPTOR LUZ DE FREIO 3-RHO 382       | MM      | 3RHO       | 85365090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6220    | INTERRUPTOR LUZ DE FREIO 7035            | MM      | MARFLEX    | 85365090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3469    | INTERRUPTOR LUZ DE FREIO 7041            | MM      | MARFLEX    | 85365090 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4835    | INTERRUPTOR LUZ DE FREIO VDO D15378      | MM      | VDO        | 85365090 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3464    | INTERRUPTOR LUZ DE RÉ  3-RHO 4427        | MM      | 3RHO       | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3463    | INTERRUPTOR LUZ DE RÉ  3-RHO 4432        | MM      | 3RHO       | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6219    | INTERRUPTOR LUZ DE RE 3RHO 321           | MM      | 3RHO       | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3462    | INTERRUPTOR LUZ DE RÉ 3-RHO 4422         | MM      | 3RHO       | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6218    | INTERRUPTOR LUZ DE RE 3RHO 4441          | MM      | 3RHO       | 85365090 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7837    | INTERRUPTOR LUZ PEDAL A0015452409        | MM      | MERCEDES B | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6952    | INTERRUPTOR MARFLEX 7606                 | MM      | MARFLEX    | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3133    | INTERRUPTOR PARA BUZINA                  | MM      | GENERICO   | 85365090 | 13                
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9977    | INTERRUPTOR PISCA ALERTA/EMERGENCIA 12V  | MM      | DNI        | 85444200 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3453    | INTERRUPTOR PRESSAO 3 TERMINAIS MB KOSTA | MM      | KOSTAL     | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4337    | INTERRUPTOR PRESSAO 3 TERMINAIS MB MARIL | MM      | MARILIA    | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6221    | INTERRUPTOR PRESSAO DO OLEO 3RHO3342     | MM      | 3RHO       | 90262090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6609    | INTERRUPTOR PRESSAO DO OLEO 3RHO3346     | MM      | 3RHO       | 90262090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 7231    | INTERRUPTOR PRESSAO OLEO 3RHO 3304       | MM      | 3RHO       | 90262090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6593    | INTERRUPTOR PRESSAO OLEO 3RHO 3386       | MM      | 3RHO       | 90262090 | 6                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 14006   | INTERRUPTOR REDUZIDA TJG972355           | MM      | GENERICO   | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3472    | INTERRUPTOR SENSOR ALARME 3RHO 1113      | MM      | 3RHO       | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6230    | INTERRUPTOR TOMADA DE FORCA  2S2927451A  | MM      | VOLKSWAGEN | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 9443    | INTERRUPTOR TRANSFERENCIA MARFLEX 7619   | MM      | MARFLEX    | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 14835   | INTERRUPTOR VIDRO ELETRICO 504266994     | MM      | GENERICO   | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 12938   | INTERRUPTOR VIDRO ELETRICO DUPLO FIAT    | MM      | FIAT       | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8271    | INTERRUPTOR VIDRO ELETRICO DUPLO FIAT    | MM      | KOSTAL     | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6883    | INTERRUPTOR VIDRO ELETRICO IM32913       | MM      | MARILIA    | 85365090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3008    | ISOLADOR (COXIM) DO RADIADOR             | MM      | GENERICO   | 87089100 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3112    | ISOLADOR COXIM SUPORTE MOTOR EMP HYSTER  | MM      | HYSTER     | 84312011 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10869   | JG ANEL MB OM904/906 STD 800037110000    | MM      | GENERICO   | 40103100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4516    | JG ANEL MOTOR OM 366 P/ 2 CILINDROS      | MM      | MAHLE      | 40103100 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 5876    | JG CANALETA BORRACHA VIDRO DA PORTA      | MM      | VOLKSWAGEN | 87082999 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10055   | JG JUNTA CABECOTE SINOTRUK WD615.338     | MM      | XCMG       | 84099190 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6033    | JG JUNTA MOTOR MAZDA 2.0 / 2.2L HYSTER   | MM      | HYSTER     | 84841000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6820    | JG JUNTA MOTOR VW G5 80179 FLEXR         | MM      | SABÓ       | 84841000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6584    | JG REPARO CILINDRO CAMBIO ZF 1295298801  | MM      | ZF         | 87084090 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13976   | JOGO ANEIS MOTOR STD NOVA DAILY 3.0      | MM      | GENERICO   | 40103100 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15079   | JOGO CABO DE VELA FIAT NGK SCT68         | MM      | NGK        | 85443000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15132   | JOGO CABO DE VELA VW NGK STV25           | MM      | NGK        | 85443000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3359    | JOGO CHAVE ALLEN MM - 1,5MM AO 10MM      | MM      | BELZER     | 82041100 | 5                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3360    | JOGO CHAVE ALLEN POL - 1/16" AO 1/2"     | MM      | BELZER     | 82041100 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13015   | JOGO CHAVE BOCA FIXA 10MM - 28MM         | MM      | GENERICO   | 82041100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13016   | JOGO CHAVE CANHAO 6MM - 10MM             | MM      | GENERICO   | 82041100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 13014   | JOGO CHAVE COMBINADA 6MM - 32MM          | MM      | GENERICO   | 82041100 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6919    | JOGO CHAVE FENDA PHILIPS GEDORE          | MM      | GEDORE     | 82041100 | 3                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3363    | JOGO CHAVE L TORX - T7 AO T40            | MM      | BELZER     | 82041100 | 4                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 8537    | JOGO DE ANEL DO PISTAO WEICHAI COM 18 UN | MM      | GENERICO   | 84821010 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3054    | JOGO DE CABO DE VELA MOTOR GM HYSTER     | MM      | HYSTER     | 85443000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3053    | JOGO DE CABO DE VELA MOTOR MAZDA HYSTER  | MM      | HYSTER     | 85443000 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15165   | JOGO DE JUNTA DE CÂMBIO – EATON RT11609  | MM      | GENERICO   | 84139190 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 15164   | JOGO DE JUNTA DO CÂMBIO                  | MM      | GENERICO   | 84139190 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 4194    | JOGO DE VELA DE IGNICAO BOSCH SP4 W8D+   | MM      | BOSCH      | 85111000 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 3055    | JOGO DE VELA DE IGNIÇAO NGK              | MM      | NGK        | 85111000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 11713   | JOGO DE VELA DE IGNIÇAO NGK BKR6E-D      | MM      | NGK        | 85111000 | 1                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 10826   | JOGO DE VELA DE IGNIÇAO NGK BKR7ESBD     | MM      | NGK        | 85111000 | 2                 
101001   | ALMOX PECAS        | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | 2           | 6831    | JOGO DE VELA DE IGNIÇAO NGK FR7DDEG      | MM      | NGK        | 85111000 | 1                 
